,Gender,Victim_Race,Victim_Age,Incident_Month,Inc_YR,Week_day,Precipitating_event,Victim_Offender_Relationship_1,date,County
187,Male,Black,31,7.0,2019.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-07-26 00:00:00,Alameda County
188,Male,Black,27,4.0,2020.0,Tuesday,Arson,Friend,2020-04-28 00:00:00,Alameda County
189,Male,Black,58,5.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-05-15 00:00:00,Alameda County
190,Male,Other Asian,42,5.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-05-15 00:00:00,Alameda County
191,Female,Hispanic,51,9.0,2020.0,Sunday,Domestic Violence (1992) (Revised June 2023),Wife,2020-09-06 00:00:00,Alameda County
192,Male,White,24,7.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-07-13 00:00:00,Alameda County
193,Male,Black,32,11.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-11-08 00:00:00,Alameda County
194,Male,Black,29,3.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-03-20 00:00:00,Alameda County
195,Male,Black,74,3.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-03-08 00:00:00,Alameda County
196,Female,Black,36,4.0,2020.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Friend,2020-04-18 00:00:00,Alameda County
197,Male,Black,39,9.0,2020.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-09-26 00:00:00,Alameda County
198,Male,White,23,9.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Acquaintance,2020-09-02 00:00:00,Alameda County
199,Female,Black,19,10.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-10-21 00:00:00,Alameda County
200,Male,Hispanic,32,4.0,2020.0,Wednesday,"Other not specified (kidnapping, murder for hire)",Unable to determine relationship,2020-04-08 00:00:00,Alameda County
201,Male,Hispanic,17,10.0,2020.0,Saturday,Lovers triangle,Stranger,2020-10-24 00:00:00,Alameda County
202,Male,Black,21,1.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-01-13 00:00:00,Alameda County
203,Male,Black,19,1.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-01-12 00:00:00,Alameda County
204,Female,Hispanic,38,2.0,2020.0,Tuesday,Domestic Violence (1992) (Revised June 2023),Wife,2020-02-04 00:00:00,Alameda County
205,Male,White,57,3.0,2020.0,Wednesday,Other arguments (revenge),Father,2020-03-18 00:00:00,Alameda County
206,Male,Black,26,3.0,2020.0,Friday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2020-03-06 00:00:00,Alameda County
207,Male,Hispanic,51,4.0,2020.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-04-18 00:00:00,Alameda County
208,Male,White,65,4.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-04-28 00:00:00,Alameda County
209,Male,Hispanic,18,8.0,2020.0,Saturday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2020-08-22 00:00:00,Alameda County
210,Male,Hispanic,53,6.0,2020.0,Sunday,Other arguments (revenge),Unable to determine relationship,2020-06-14 00:00:00,Alameda County
211,Male,Asian Indian,33,9.0,2020.0,Sunday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2020-09-13 00:00:00,Alameda County
212,Female,Hispanic,19,12.0,2020.0,Saturday,Other arguments (revenge),Unable to determine relationship,2020-12-05 00:00:00,Alameda County
213,Female,White,47,4.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains), Girlfriend/Ex-Girlfriend,2020-04-08 00:00:00,Alameda County
214,Male,Black,18,8.0,2020.0,Monday,"Other not specified (kidnapping, murder for hire)",Acquaintance,2020-08-17 00:00:00,Alameda County
215,Male,Black,17,1.0,2020.0,Monday,"Gang killing(s) (street gangs, motorcycle gangs)",Other known to Victim,2020-01-13 00:00:00,Alameda County
216,Male,Black,52,2.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-02-09 00:00:00,Alameda County
217,Male,Black,37,2.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-02-12 00:00:00,Alameda County
218,Male,Hispanic,51,2.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2020-02-23 00:00:00,Alameda County
219,Male,Hispanic,48,2.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-02-25 00:00:00,Alameda County
220,Male,Black,32,3.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-03-03 00:00:00,Alameda County
221,Male,Black,34,3.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-03-06 00:00:00,Alameda County
222,Male,Black,25,3.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-03-15 00:00:00,Alameda County
223,Male,Black,19,3.0,2020.0,Monday,Other arguments (revenge),Other known to Victim,2020-03-16 00:00:00,Alameda County
224,Male,American Indian,60,3.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-03-17 00:00:00,Alameda County
225,Female,Black,32,3.0,2020.0,Tuesday,Domestic Violence (1992) (Revised June 2023),Homosexual relationship,2020-03-31 00:00:00,Alameda County
226,Male,Black,39,4.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-04-26 00:00:00,Alameda County
227,Male,Black,27,4.0,2020.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2020-04-02 00:00:00,Alameda County
228,Male,Black,29,4.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-04-08 00:00:00,Alameda County
229,Male,Black,23,4.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-04-13 00:00:00,Alameda County
230,Male,Hispanic,23,4.0,2020.0,Friday,"Gang killing(s) (street gangs, motorcycle gangs)",Stranger,2020-04-17 00:00:00,Alameda County
231,Male,Hispanic,40,4.0,2020.0,Tuesday,Other arguments (revenge),Other known to Victim,2020-04-21 00:00:00,Alameda County
232,Male,Black,23,4.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-04-28 00:00:00,Alameda County
233,Male,Black,30,7.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-01 00:00:00,Alameda County
234,Male,Black,35,7.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2020-07-01 00:00:00,Alameda County
235,Male,Black,43,7.0,2020.0,Thursday,Other arguments (revenge),Stranger,2020-07-02 00:00:00,Alameda County
236,Male,Black,25,7.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-17 00:00:00,Alameda County
237,Female,Other Asian,33,7.0,2020.0,Friday,Robbery,Unable to determine relationship,2020-07-17 00:00:00,Alameda County
238,Male,Black,30,7.0,2020.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-16 00:00:00,Alameda County
239,Male,Hispanic,25,7.0,2020.0,Monday,Other arguments (revenge),Other known to Victim,2020-07-20 00:00:00,Alameda County
240,Male,Hispanic,21,7.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-26 00:00:00,Alameda County
241,Male,Black,22,7.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-26 00:00:00,Alameda County
242,Male,Black,39,7.0,2020.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-07-31 00:00:00,Alameda County
243,Male,Hispanic,15,6.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-01 00:00:00,Alameda County
244,Male,Black,36,6.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-01 00:00:00,Alameda County
245,Male,Hispanic,23,6.0,2020.0,Tuesday,Narcotic drug laws (not overdose),Unable to determine relationship,2020-06-02 00:00:00,Alameda County
246,Female,Black,25,6.0,2020.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-06 00:00:00,Alameda County
247,Male,Hispanic,22,6.0,2020.0,Wednesday,Narcotic drug laws (not overdose),Other known to Victim,2020-06-17 00:00:00,Alameda County
248,Male,Hispanic,42,6.0,2020.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-06-23 00:00:00,Alameda County
249,Male,Hispanic,29,6.0,2020.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-24 00:00:00,Alameda County
250,Female,Black,64,6.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-28 00:00:00,Alameda County
251,Male,Hispanic,42,6.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-06-29 00:00:00,Alameda County
252,Male,Hispanic,67,9.0,2020.0,Monday,Robbery,Stranger,2020-09-07 00:00:00,Alameda County
253,Male,Black,52,9.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2020-09-06 00:00:00,Alameda County
254,Male,Hispanic,40,9.0,2020.0,Friday,Other arguments (revenge),Other known to Victim,2020-09-11 00:00:00,Alameda County
255,Male,Black,28,9.0,2020.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-09-14 00:00:00,Alameda County
256,Female,Black,16,9.0,2020.0,Wednesday,Other arguments (revenge), Girlfriend/Ex-Girlfriend,2020-09-16 00:00:00,Alameda County
257,Male,Hispanic,42,9.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-09-20 00:00:00,Alameda County
258,Male,Hispanic,26,9.0,2020.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2020-09-20 00:00:00,Alameda County
